,Date,Open,High,Low,Close,Volume
1382,03-07-2016,12.09,12.37,11.51,11.89,3909.02
1383,02-07-2016,12.26,12.26,11.97,12.09,1765.73
1384,01-07-2016,12.5,12.5,11.73,12.26,5085.21
1385,30-06-2016,12.95,12.95,12.08,12.5,2609.25
1386,29-06-2016,12.26,13.0,11.75,12.95,7941.36
1387,28-06-2016,15.29,15.29,11.57,12.26,17413.49
1388,27-06-2016,13.82,15.72,13.63,15.29,3796.06
1389,26-06-2016,14.49,14.51,13.71,13.82,1066.05
1390,25-06-2016,14.14,14.8,14.14,14.49,1050.2
1391,24-06-2016,13.76,14.35,13.33,14.14,7828.3
1392,23-06-2016,13.43,14.79,12.7,13.76,5147.88
1393,22-06-2016,12.8,15.75,12.7,13.43,35749.91
1394,21-06-2016,11.85,12.97,11.3,12.8,10773.89
1395,20-06-2016,12.59,12.6,10.69,11.85,44972.27
1396,19-06-2016,11.42,15.55,10.53,12.59,14349.0
1397,18-06-2016,15.65,15.67,9.0,11.42,38541.26
1398,17-06-2016,20.95,21.44,13.75,15.65,56219.2
1399,16-06-2016,18.39,25.05,18.39,20.95,26153.23
1400,15-06-2016,18.92,19.06,17.51,18.39,7858.19
1401,14-06-2016,17.64,19.07,16.52,18.92,15418.29
1402,13-06-2016,15.75,17.64,15.57,17.64,14199.54
1403,12-06-2016,14.11,15.75,14.11,15.75,22319.13
1404,11-06-2016,13.97,14.16,13.84,14.11,1327.38
1405,10-06-2016,14.47,14.47,13.83,13.97,2607.96
1406,09-06-2016,14.51,14.55,14.36,14.47,1827.07
1407,08-06-2016,14.5,14.73,14.38,14.51,13512.07
1408,07-06-2016,14.16,14.64,13.93,14.5,6686.81
1409,06-06-2016,13.91,14.4,13.83,14.16,3665.31
1410,05-06-2016,13.86,13.92,13.7,13.91,787.49
1411,04-06-2016,14.02,14.16,13.64,13.86,4330.5
1412,03-06-2016,13.9,16.05,13.5,14.02,11426.53
1413,02-06-2016,13.95,14.13,13.82,13.9,942.85
1414,01-06-2016,14.18,14.35,13.54,13.95,6390.06
1415,31-05-2016,12.66,14.35,12.52,14.18,15674.97
1416,30-05-2016,12.53,12.79,12.41,12.66,7805.15
1417,29-05-2016,11.81,12.73,11.5,12.53,8275.37
1418,28-05-2016,11.39,12.27,10.41,11.81,10997.83
1419,27-05-2016,12.6,12.61,10.64,11.39,7755.79
1420,26-05-2016,12.53,12.9,12.2,12.6,6065.53
1421,25-05-2016,12.82,12.89,11.83,12.53,11737.45
1422,24-05-2016,13.55,13.79,12.12,12.82,7947.0
1423,23-05-2016,14.2,14.43,13.44,13.55,5266.88
1424,22-05-2016,13.97,14.45,13.75,14.2,2865.95
1425,21-05-2016,13.9,13.98,13.09,13.97,4069.43
1426,20-05-2016,14.5,14.77,13.54,13.9,10944.34
1427,19-05-2016,13.3,14.5,13.3,14.5,6077.46
1428,18-05-2016,12.23,14.0,12.23,13.3,6130.3
1429,17-05-2016,11.37,12.49,11.28,12.23,7240.04
1430,16-05-2016,10.06,11.41,10.06,11.37,3345.92
1431,15-05-2016,10.25,10.59,10.06,10.06,1433.64
1432,14-05-2016,10.69,10.98,10.01,10.25,670.55
1433,13-05-2016,10.2,11.59,10.2,10.69,1769.71
1434,12-05-2016,10.43,12.0,9.92,10.2,2072.56
1435,11-05-2016,9.68,10.47,9.68,10.43,3052.51
1436,10-05-2016,9.98,9.98,9.36,9.68,672.06
1437,09-05-2016,12.0,12.0,9.36,9.98,1317.9
